1;2;3;4;5;6;7;8;9;10;10;11;11;12;12;13;14;15;16
1;1;1;1;1;1;1;1;1;1;2.5;1;2.5;1;2.5;1;1;1;1
D7;G7;Cm6;Cm6;D7;G7;Cm6;Cm6;Bbm7;Bbm7;Eb7;Ab^7;Db7;Cm7;Fm7;D7;G7;Cm6;Cm6
V_G;V_c;I_c;I_c;V_G;V_c;I_c;I_c;II_Ab;II_Ab;V_Ab;I_Ab;V_Gb;I_c;IV_c;V_G;V_c;I_c;I_c
V_c;;I_c;;V_c;;I_c;;II_Ab;;V_Ab;I_Ab;V_C;I_c;IV_c;V_c;;I_c;
I_c;;;;I_c;;;;V_Ab;;;I_Ab;I_c;;IV_c;I_c;;;
I_c;;;;;;;;I_Ab;;;;I_c;;I_c;;;;
I_c;;;;;;;;I_Ab;;;;I_c;;;;;;
I_c;;;;;;;;I_c;;;;;;;;;;
I_c;;;;;;;;;;;;;;;;;;
