1;2;2;3;3;4;4;5;6;6;7;8;9;10;11;12;12;13;14;15;16;16;17;18;18;19;19;20;20;21;22;22;23;24;25;26;27;28;29;30;31;32;32
1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
Gm7;A%7;D7;Gm7;Gm7;Fm7;Bb7;Eb^7;Fm7;Bb7;Eb^7;Eb^7;Cm7;F7;Bb^7;A%7;D7;Gm7;C7;Cm7;A%7;D7;Gm7;A%7;D7;Gm7;Gm7;Fm7;Bb7;Eb^7;Fm7;Bb7;Eb^7;Eb^7;Cm7;F7;Dm7;G7;Cm7;F7;Bb6;A%7;D7
