1;1;2;2;3;4;4;5;6;6;7;8;9;10;10;11;12;12;13;14;15;16;16;17;17;18;18;19;20;20;21;22;22;23;24;25;26;26;27;28;28;29;30;30;31;31;32;32;33;33;34;34;35;36;36
1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0
Gm7;Gm7;C7;Cm6;Gm7;Dm7;G7;Cm7;F7;Ab7;Gm7;C7;Cm7;A%7;D7;Gm7;Gm7;C7;A%7;Eb7;D7;A%7;D7;Gm7;Gm7;C7;Cm6;Gm7;Dm7;G7;Cm7;F7;Ab7;Gm7;C7;Cm7;A%7;D7;Gm7;Gm7;C7;A%7;Eb7;D7;Gm7;Gm7;E%7;Eb7;Gm7;Gm7;E%7;Eb7;Gm7;A%7;D7
