1;2;3;3;4;5;5;6;6;7;7;8;8;9;9;10;10;11;12;12;13;14;15;15;16;17;17;18;18;19;19;20;20;21;21;22;22;23;24;24;25;26;27;28;29;30;31;32;32;33;34;35;35;36;37;37;38;38;39;39;40;40;41;41;42;42;43;44;44
1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0
Ab7;Ab7;G7;Ab7;G7;Cm7;Cm7;A%7;Ab7;Cm7;Ab7;G7;Cm7;D%7;Ab7;G7;Db7;C^7;D%7;G7;Ab7;Ab7;G7;Ab7;G7;Cm7;Cm7;A%7;Ab7;Cm7;Ab7;G7;Cm7;D%7;Ab7;G7;Db7;C^7;Bb7;A7;Dm7;G7;C6;C6;Fm7;Bb7;Eb^7;D%7;G7;Ab7;Ab7;G7;Ab7;G7;Cm7;Cm7;A%7;Ab7;Cm7;Ab7;G7;Cm7;D%7;Ab7;G7;Db7;C^7;D%7;G7
