1;2;3;3;4;4;5;6;7;7;8;8;9;10;11;11;12;12;13;14;15;15;16;16;17;18;19;20;21;22;23;23;24;24;25;26;27;27;28;28;29;30;31;31;32
1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0
Eb^7;Eb^7;Eb^7;Ab^7;Gm7;C7;Fm7;Bb7;Fm7;Bb7;Eb^7;Bb7;Eb^7;Eb^7;Eb^7;Ab^7;Gm7;C7;Fm7;Bb7;Fm7;Bb7;Eb^7;Eb7;Ab6;Abm6;Eb^7;Eb7;Ab6;Abm6;Gm7;C7;Fm7;Bb7;Eb^7;Eb^7;Eb^7;Ab^7;Gm7;C7;Fm7;Bb7;Fm7;Bb7;Eb^7
