1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;16;17;18;19;20;20;21;22;23;24;25;26;27;28;29;30;30;31;32;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0
Bb^7;Bb^7;A%7;D7;G7;G7;C7;C7;F7;F7;Bb7;Bb7;Eb^7;Eb^7;Ab^7;A%7;D7;Gm7;Gm;Gm;C7;C#o7;Bb6;Bb6;Ab7;G7;C7;F7;Dm7;Gm7;C7;Cm7;F7;Bb6;Cm7;F7
