1;2;3;4;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;52;53;54;55;56;57;58;59;60;61;62;63;64
1.0;1.0;1.0;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
F6;Dm7;Gm7;C7;C7;Am7;Ab7;Db^7;Gb7;A7;D7;Gm7;C7;F6;Ab7;Gm7;C7;F6;Dm7;Gm7;C7;C7;Am7;Ab7;Db^7;Gb7;A7;D7;Gm7;C7;F6;F6;B%7;E7;Ebm7;Ab7;Db^7;Bb7;Ebm7;Ab7;Db^7;Db6;C#m7;F#7;B^7;E^7;Am7;D7;Gm7;C7;F6;Dm7;Gm7;C7;C7;Am7;Ab7;Db^7;Gb7;A7;D7;Gm7;C7;F6;F6;Gm7;C7
