1;1;2;2;3;3;4;4;5;6;7;8;8;9;9;10;10;11;11;12;12;13;14;15;16;17;18;19;19;20;20;21;22;23;23;24;24;25;25;26;26;27;27;28;28;29;30;31;32;32
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0
Cm;A%7;D7;G7;Gm7;C7;Fm7;Eb7;D%7;G7;Cm;Ab7;G7;Cm;A%7;D7;G7;Gm7;C7;Fm7;Eb7;D%7;G7;Cm;Cm;Ab7;Ab7;C6;Gsus;C6;C7;Ab7;Ab7;C6;A7;D%7;G7;Cm;A%7;D7;G7;Gm7;C7;Fm7;Eb7;D%7;G7;Cm;D%7;G7
