2;3;3;4;5;6;7;8;9;9;10;11;12;13;14;14;15;16;18;19;19;20;21;22;23;24;25;25;26;27;28;29;30;30;31;31;32;32;33;34;35;36;37;38;39;40;40
1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
Eb6;Eb^;Eb+;Eb6;Bbm7;Eb7;Bbm7;Eb7;Ab^;Ab+;Ab6;Abm7;Db7;Eb^7;Gm7;C7;Fm7;Bb7;Eb6;Eb^;Eb+;Eb6;Bbm7;Eb7;Bbm7;Eb7;Ab^;Ab+;Ab6;Abm7;Db7;Eb^7;A%7;D7;Gm;Gm^7;Gm7;C7;Fm7;Bb7;Gm7;C7;Fm7;Bb7;Eb6;Fm7;Bb7
