1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;47;48
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0
D7;D7;Gm;Gm;A7;A7;D7;D7;D7;D7;Bb6;Bb6;Cm7;Cm7;Gm;Gm;A%7;D7;Gm;Gm;A7;A7;D7;D7;D7;D7;Gm;Gm;A7;D7;Gm;D7;Gm;G7;G7;Cm;Cm;F7;F7;Bb6;A%7;D7;D7;Gm;Gm;A7;D7;Gm;D7;Gm
