1;2;2;3;4;5;6;6;7;7;8;8;9;10;10;11;11;12;13;13;14;15;15;16;16;17;18;19;20;21;22;23;24;24;25;26;26;27;28;29;30;30;31;31;32
1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0
F^7;Gm7;Abo7;C7;F^;C7;F^;G7;C^;G7;C^;C7;F^7;Gm7;Abo7;A^;E7;A^7;Bm7;E7;A^7;Bm7;E7;A^7;C7;Cm7;F7;Bb^7;Bbm7;Ab^7;C7;F^7;Gm7;C7;F^7;Gm7;Abo7;C7;F^7;C7;F^7;D7;Gm7;C7;F^7
