1;2;3;4;5;5;6;7;8;9;10;11;12;13;13;14;15;16;17;18;19;20;21;22;23;24;24;24;24;25;26;27;28;29;29;30;31;32
1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;3.0;4.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0
F#7;F#7;F#7;F#7;E7;Eb7;D7;G^7;G^7;F#7;F#7;F#7;F#7;E7;Eb7;D7;G^7;G^7;Db^7;C7;B7;Bb7;A7;Ab7;Db^7;Bb7;Eb7;Ab7;Db7;F#7;F#7;F#7;F#7;E7;Eb7;D7;G^7;G^7
