1;2;3;4;5;5;6;6;7;7;8;9;10;11;12;13;13;14;14;15;15;16;17;18;19;20;20;21;22;23;24;24;25;26;27;28;29;29;30;30;31;31;32;32
1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0
Eb^;G7;Cm;Gm;Ab^;Bb7;Eb^;C7;Fm7;Bb7;Eb^;Eb^;G7;Cm;Gm;Ab^;Bb7;Eb^;C7;Fm7;Bb7;Eb^;Ab^;Bbm7;Ab^;Bbm7;Eb7;Ab^;G7;Cm;Fm7;Bb7;Eb^;G7;Cm;Gm;Ab^;Bb7;Eb^;C7;Fm7;Bb7;Eb^;Bb7
