1;2;2;3;3;4;5;6;6;7;7;8;9;10;10;11;11;12;12;13;14;14;15;16;16;17;18;18;19;19;20;21;22;22;23;23;24;24;25;25;26;27;27;28;29;29
1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0
F^7;Bbm7;Eb7;D%7;Bb7;A^7;Am7;Fm7;Bb7;E%7;Eb7;D^7;Dm7;Cm7;F7;Eb7;D7;Gm7;Ab7;Db^7;Dm7;G7;Gm7;C#m7;F#7;F^7;Bbm7;Eb7;D%7;Bb7;A^7;Am7;Fm7;Bb7;E%7;Eb7;Dm7;Db7;Cm7;F7;Bb^7;E7;A7;Dm7;Gm7;C7
