1;2;3;4;5;6;7;8;9;9;10;10;11;12;13;14;15;16;16;17;18;18;19;20;20;21;22;22;23;24;24;25;26;27;28;29;30;31;32;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
C^;C^7;C^7;C6;C^7;A7;Dm7;G7;Dm7;Dm^7;Dm^7;Dm7;Dm7;G7;Dm7;G7;C^7;F#m7;B7;E^7;F#m7;B7;E^7;Am7;D7;G^7;Am7;D7;G7;Dm7;G7;C^;C^7;F^7;F^7;Dm7;G7;C6;Dm7;G7
