1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
Eb^7;Eb^7;Eb^7;Eb^7;Eb^7;C7;Fm7;Bb7;Fm7;Bb7;Fm7;Bb7;Fm7;Bb7;Eb6;Fm7;Bb7;Eb^7;Eb^7;Eb^7;Eb^7;Eb^7;C7;Fm7;Bb7;Fm7;Bb7;Fm7;Bb7;Fm7;Bb7;Eb6;Eb6;Cm7;F7;Bb^7;Bb^7;Bbm7;Eb7;Ab^7;Abm7;Eb^7;Eb^7;G%7;C7;Fm7;Bb7;Eb6;Eb6
