1;2;3;4;4;5;6;7;7;8;8;9;10;11;12;12;13;14;15;15;16;17;17;18;18;19;19;20;21;21;22;22;23;24;25;26;27;28;28;29;30;31;31;32
1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0
Bb^7;Eb7;Bb^7;D%7;G7;Cm7;F7;Dm7;G7;Cm7;F7;Bb^7;Eb7;Bb^7;D%7;G7;Cm7;F7;Bb^7;F7;Bb^7;Fm7;Bb7;Fm7;Bb7;Eb^7;Bb7;Eb^7;Gm7;C7;Gm7;C7;C7;F7;Bb^7;Eb7;Bb^7;D%7;G7;Cm7;F7;Bb^7;F7;Bb^7
