1;1;2;2;3;4;5;5;6;6;7;8;9;9;10;10;11;12;13;14;14;15;16;17;18;19;19;20;20;21;22;23;23;24;24;25;26;27;27;28;28;29;30;31;32;33;34;34;35;35;36;36;37;38;38;39;40;40;41;42;43;43;44;44;45;46;47;47;48;48
1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0
Ebm;Ebm^7;Ebm7;Ebm6;F%7;Bb7;Ebm;Ebm^7;Ebm7;Ebm6;F%7;Bb7;Ebm;Ebm^7;Ebm7;Ebm6;F%7;Bb7;Eb^7;C%7;F7;Fm7;Bb7;Fm7;Bb7;Eb^7;Ab7;Gm7;Gbo7;Fm7;Bb7;Eb^7;Ab7;Gm7;C7;Fm7;Bb7;Eb^7;Ab7;Gm7;Gbo7;Fm7;Bb7;Bbm7;Eb7;Ab^7;Abm7;Db7;Eb6;Ab7;Gm7;C7;Fm7;Cm7;F7;Fm7;Bb7;C7;Fm7;Bb7;Eb^7;Ab7;Gm7;Gbo7;Fm7;Bb7;Eb6;Ab7;Gm7;C7
