1;2;3;3;4;4;4;4;5;6;7;7;8;8;9;9;10;10;11;11;12;12;13;13;14;14;15;15;16;16;17;17;18;18;19;19;20;20;21;21;22;22;23;23;24;24;25;25;26;27;27;28;28;29;29;30;30;30;30;31;31;32;32;33;33;34;34;35;35;36;36;37;37;38
1.0;1.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0
Ab^7;Bb7;G7;G7;Cm7;Bbm7;Abm7;Gbm7;Fm7;Bb7;Eb^7;G7;Ab^7;Ao7;Bb7;Bo7;Cm7;Cm7;A%7;D7;Gm7;Gm7;E%7;A7;Fm7;Bb7;Eb^7;G7;Ab^7;Ao7;Bb7;Bo7;Cm7;Cm7;A%7;D7;G%7;C7;Fm7;Bb7;Gm7;Ab^7;A%7;D7;Gm7;C7;Fm7;Bb7;Eb^7;D%7;G7;Cm7;Cm7;A%7;D7;Gm7;C7;Fm7;Bb7;Eb^7;G7;Ab^7;Ao7;Bb7;Bo7;Cm7;Cm7;A%7;D7;G%7;C7;Fm7;Bb7;Eb^7
