1;2;3;4;5;6;7;8;9;10;11;12;12;13;13;14;14;15;16;16;17;18;19;20;20;21;21;22;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;36;37;37;38;38;39;40;41;42;42;43;44;45;46;47;48;48
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
Bb^7;B7;Bb^7;B7;Bb^7;B7;Bb^7;B7;Bb^7;C%7;Dm7;Ebm7;Ab7;Dm7;Dbm7;Cm7;B7;Bb^7;C%7;F7;Bb^7;C%7;Dm7;Ebm7;Ab7;Dm7;Dbm7;Cm7;B7;Bb^7;Bb^7;A%7;D7;Gm7;Gm7;C7;C7;Cm7;B7;Bb^7;C%7;Dm7;Ebm7;Ab7;Dm7;Dbm7;Cm7;B7;Bb^7;Bb^7;Eb6;Ebm7;Ab7;Dm7;G7;Cm7;B7;Bb^7;Cm7;F7
