1;2;2;3;3;4;4;5;6;6;7;8;9;10;11;12;13;14;15;16;17;18;18;19;19;20;20;21;22;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;50;51;51;52;52;53;54;55;56;57;58;59;60;61;62;63;64
1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
F^7;E%7;A7;Dm7;Db7;Cm7;F7;Bb^7;Bbm7;Eb7;Ab^7;Ab^7;A%7;D7;G%7;C7;F6;D7;Gm7;C7;F^7;E%7;A7;Dm7;Db7;Cm7;F7;Bb^7;Bbm7;Eb7;Ab^7;Ab^7;E^7;E7;Bb%7;Eb7;Ab^7;Ab^7;G%7;C7;Fm7;D%7;G%7;C7;Ebm7;Ab7;Db6;Db6;G%7;C7;Fm7;Fm7;D%7;G7;G%7;C7;F^7;E%7;A7;Dm7;Db7;Cm7;F7;Bb^7;Bb^7;Bbm7;Eb7;Am7;D7;Gm7;C7;F6;D7;Gm7;C7
