1;2;2;3;4;5;5;5;6;6;6;7;7;8;8;8;8;9;10;10;11;12;13;13;13;14;14;14;15;15;16;16;16;17;18;18;19;20;20;21;21;22;22;23;23;24;24;24;25;26;26;27;28;29;29;29;30;30;30;31;31;32;32
1.0;1.0;3.0;1.0;1.0;1.0;3.0;4.0;1.0;3.0;4.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;4.0;1.0;3.0;4.0;1.0;3.0;1.0;3.0;4.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;4.0;1.0;3.0;4.0;1.0;3.0;1.0;3.0
Eb^7;G%7;C7;Fm7;Db7;Abm;Db7;Do7;Eb^7;G7;C7;F7;Bb7;Gm;F#7;Fm;E7;Eb^7;G%7;C7;Fm7;Db7;Abm;Db7;Do7;Eb^7;G7;C7;F7;Bb7;Eb6;A%7;D7;Gm7;A%7;D7;Gm7;C7;B7;Bb^7;Gm7;C%7;F7;Fm7;Bbo7;B7;Bb7;E7;Eb^7;G%7;C7;Fm7;Db7;Abm7;Db7;Do7;Eb^7;G7;C7;F7;Bb7;Eb6;Fm7
