1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;28;29;30;31;32;33;34;35;36;37;38;39;40;40
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
F6;F6;G#o7;G#o7;Gm7;Csus;F^7;F7;Bb^7;Bb^7;Eb7;Eb7;Ab6;G7;C7;C7;F^7;F^7;Bb7;Bb7;F^7;F^7;B%7;E7;Am7;F^;Am6;F^;Am;Gm7;Eb^;Gm7;C7;F6;F6;G#o7;G#o7;Gm7;C7;F6;Gm7;C7
