1;2;2;3;4;5;6;7;7;8;8;9;10;10;11;12;13;14;15;15;16;17;17;18;19;19;20;20;21;21;22;22;23;23;24;24;25;26;26;27;28;29;30;31;31;32
1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0
Bb6;E%7;A7;D%7;G7;C7;F7;Bb6;Bo7;Cm7;F7;Bb6;E%7;A7;D%7;G7;C7;F7;Bb6;Ebm7;Bb6;Fm7;Bb7;Eb^7;C%7;F7;Bb6;Bb7;Eb6;G7;Cm7;C7;F6;Fo7;Cm7;F7;Bb6;E%7;A7;D%7;G7;C7;F7;Bb6;Ebm7;Bb6
