1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;36;37;37;38;39;40;41;42;43;44;45;46;46;47;47;48
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0
Am7;Am;Am7;Am;Am7;Am;Am7;Am;Am7;Am;Am7;Am;Am7;Am;Am7;Am;Dm7;Em7;Am7;Am7;Gsus;Gsus;F#%7;F#%7;F^7;F^7;Esus;E7;Am7;Am;Am7;Am;Am7;Am;Am7;Am;Dm7;C^7;F^7;E7;F^7;F^7;E7;E7;F^7;F^7;Em7;A7;D^7;C#m7;B%7;E7;Am
