1;1;2;2;3;3;4;4;5;6;7;7;8;8;9;9;10;10;11;11;12;12;13;14;15;15;16;16;17;18;19;20;20;21;22;22;23;24;24;25;25;26;26;27;27;28;28;29;30;31;31;32;32
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0
G^7;G6;G^7;G6;G^;G7;C^;Am;D7;D7;Go7;G^;Go7;G^;G^7;G6;G^7;G6;G^;G7;C^;Am;D7;D7;Cm;G^;Dm;G7;C^;G^;D7;G^;G7;C^;G^;Em;A7;Am7;D7;G^7;G6;G^7;G6;G^;G7;C^;Am;D7;D7;Cm;G^;Cm;G^
