1;2;3;4;5;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;29;30;31;32;33;34;35;36;37;38;38;39;40
1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0
Dm7;Bb^7;Ab^7;Bbsus;Eb^7;A7;Ab^7;Am7;D7;Gm7;C7;F^7;F^7;B%7;E7;E%7;A7;Dm7;G7;Cm7;F7;Bb^7;Gm7;E%7;A7;Dm7;Bb^7;Ab^7;Bbsus;Eb^7;A7;Ab^7;Am7;D7;Gm7;C7;Am7;Dm7;Gm7;E%7;A7;Dm7;Dm7
