1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;17;18;18;19;19;20;21;21;22;23;23;24;24;25;26;27;28;29;30;31;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
Eb6;G7;C7;C7;F7;Bb7;Eb6;Eb6;Eb6;G7;C7;C7;F7;Bb7;Eb6;Eb6;Bbm7;Eb7;Bbm7;Eb7;Bm7;E7;Eb7;Cm7;F7;E7;E7;B7;Fm7;Bb7;Eb6;G7;C7;C7;F7;Bb7;Eb6;Eb6
