1;1;2;2;3;3;4;4;5;5;6;6;7;7;7;7;8;8;9;9;10;10;11;11;12;12;13;13;14;14;15;15;15;15;16;16;17;17;18;18;19;19;20;20;21;21;22;22;23;23;23;23;24;24;25;25;26;26;27;27;28;28;29;29;30;30;31;31;31;31;32;32
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;3.0
Bb6;Gm7;Cm7;F7;Bb6;Gm7;Cm7;F7;Bb^7;Bb7;Eb^7;Ab7;Dm;Db7;Cm;B7;Bb6;F7;Bb6;Gm7;Cm7;F7;Bb6;Gm7;Cm7;F7;Bb^7;Bb7;Eb^7;Ab7;Dm;Db7;Cm;B7;Bb6;Bb7;Eb6;Cm7;Fm7;Bb7;Eb6;Cm7;Fm7;Bb7;Eb^7;Eb7;Ab^7;Db7;Gm;Gb7;Fm;E7;Eb6;F7;Bb6;Gm7;Cm7;F7;Bb6;Gm7;Cm7;F7;Bb^7;Bb7;Eb^7;Ab7;Dm;Db7;Cm;B7;Bb6;F7
