1;2;3;3;4;5;6;6;7;7;8;8;9;10;11;11;12;13;14;14;15;16;16;17;18;18;19;20;20;21;22;23;24;25;26;27;27;28;29;30;30;31;31;32;32
1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0
Eb^7;Abm7;Eb7;Db7;C7;F7;Fm7;Bb7;Eb^7;C7;Fm7;Bb7;Eb^7;Abm7;Eb7;Db7;C7;F7;Fm7;Bb7;Eb^7;Bbm7;Eb7;Ab^7;Abm7;Db7;Eb^7;Eb^7;C7;F7;F7;Fm7;Bb7;Eb^7;Abm7;Eb7;Db7;C7;F7;Fm7;Bb7;Eb^7;C7;Fm7;Bb7
