1;2;3;4;5;6;7;8;9;10;10;11;12;12;13;13;14;14;15;15;16;16;17;18;19;20;21;22;23;24;25;26;26;27;28;28;29;29;30;30;31;32;33;34;35;36;37;38;39;39;40;40;41;42;43;44;44;45;46;46;47;48
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0
C^7;Eb7;Dm7;G7;C^7;Eb7;Dm7;G7;Csus;Gm7;C7;F^7;Bbsus;Bb7;Em7;A7;Dm7;G7;C6;A7;Dm7;G7;C^7;Eb7;Dm7;G7;C^7;Eb7;Dm7;G7;Csus;Gm7;C7;F^7;Bbsus;Bb7;Em7;A7;Dm7;G7;C6;C6;Dm7;G7;Em7;A7;Dm7;G7;Em7;A7;Dm7;G7;C^7;Eb7;Dm7;B%7;E7;Am7;Dm7;G7;C6;C6
