1;1;2;2;3;3;4;4;5;5;6;6;7;7;8;9;9;10;10;11;11;11;11;12;12;13;13;14;14;15;15;16;16;17;17;18;18;19;19;20;20;21;21;22;22;23;23;23;24
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;1.0
Eb^7;Bb7;Eb^7;Eo7;Fm7;Bb7;Fm7;Bb7;Eb^7;Bb7;Eb^7;Eo7;Fm7;Bb7;Bb7;Eb^7;Eo7;Fm7;Bb7;Eb^;Fm7;Gm7;Ab^;Fm7;Bb7;Eb^7;Eo7;Fm7;Bb7;Eb^7;F7;Fm7;Bb7;Eb^7;Bb7;Eb^7;Eo7;Fm7;Bb7;Fm7;Bb7;Eb^7;C7;Fm7;Bb7;Eb^;Ab^;Eb^7;Eb^7
