1;2;3;4;5;6;7;8;8;9;10;11;12;13;14;15;16;16;17;18;19;20;20;21;22;23;24;24;25;26;27;28;29;30;31;32;32;33;34;35;36;37;38;39;40
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
C^7;B7;E%7;A7;D%7;G7;C^7;Dm7;G7;C^7;B7;E%7;A7;D%7;G7;C^7;Gm7;C7;F7;F#o7;C^;Gm7;C7;F7;F#o7;Ab7;Dm7;G7;C^7;B7;E%7;A7;D%7;G7;C^7;Gm7;C7;F7;F#o7;A%7;D7;Ab7;G7;C^7;C^7
