1;2;3;4;5;5;6;6;7;7;8;8;9;10;11;12;13;13;14;14;15;15;16;17;17;18;18;19;19;20;21;21;22;22;23;23;24;24;25;26;27;28;29;29;30;30;31;31;32;32
1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0
Bb6;Bb6;C7;C7;Eb6;Eo7;Bb^;G7;C7;F7;Bb6;F7;Bb6;Bb6;C7;C7;Eb6;Eo7;Bb^;G7;C7;F7;Bb6;Fm7;Bb7;Gm7;C7;Fm7;Bb7;Eb6;Gm7;C7;F^7;F#o7;Gm7;C7;Cm7;F7;Bb6;Bb6;C7;C7;Eb6;Eo7;Bb^;G7;C7;F7;Bb6;F7
