1;1;2;3;4;5;5;6;6;7;7;8;9;9;10;10;11;11;12;12;12;13;13;14;14;15;16;16;17;17;18;19;20;21;21;22;22;23;23;24
1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0
Eb^7;Fm7;Bb7;Bb7;Bb7;Eb^7;C7;Ab^7;Abm7;Eb^7;Bb7;Eb^7;G7;C^7;G7;C^7;Dm7;G7;Dm;G7;C^7;Bb7;Eb^7;Bb7;Eb^7;F7;Fm7;Bb7;Eb^7;Fm7;Bb7;Bb7;Bb7;Eb^7;C7;Ab^7;Abm7;Eb^7;Bb7;Eb^7
