1;2;3;4;4;5;6;7;8;8;9;10;11;12;12;13;14;15;16;17;18;19;20;21;22;23;24;24;25;26;27;28;28;29;30;31;32;33;34;35;36;36
1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
Db^7;Eb7;Ab^7;Cm7;F7;Bbm7;Eb7;Ab6;Ebm7;Ab7;Db^7;Eb7;Ab^7;Cm7;F7;Bbm7;Eb7;Ab6;Ab6;Gm7;C7;F^7;F^7;Fm7;Bb7;Gm7;C7;C7;Db^7;Eb7;Ab^7;Cm7;F7;Bbm7;Bo7;Ab6;Bo7;Bbm7;Eb7;Ab6;Ebm7;Ab7
