1;2;2;2;2;3;4;5;5;6;6;7;7;8;8;8;8;9;10;10;10;10;11;12;13;14;15;15;15;16;17;18;19;20;21;22;23;23;24;24;25;26;26;26;26;27;28;29;29;30;30;31;32;32
1.0;1.0;2.0;3.0;4.0;1.0;1.0;1.0;4.0;1.0;3.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;1.0;2.0;3.0;4.0;1.0;1.0;1.0;1.0;1.0;3.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;1.0;4.0;1.0;1.0;2.0;3.0;4.0;1.0;1.0;1.0;4.0;1.0;3.0;1.0;1.0;3.0
G7;G7;F#7;F7;E7;A7;A7;G^;Gm7;A7;D7;G^;C^;G^;Do7;D^;D+;G7;G7;F#7;F7;E7;A7;A7;A7;A7;D^;Gm;G#o7;D7;G7;G7;C^;C^;E7;E7;A7;C#o7;D7;D+;G7;G7;F#7;F7;E7;A7;A7;G^;Gm;A7;D7;G^;C7;G^
