1;2;3;4;5;6;6;7;8;9;10;11;12;13;14;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;36
1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
Fm7;Bbm7;Eb7;Ab^7;Db^7;Dm7;G7;C^7;C^7;Cm7;Fm7;Bb7;Eb^7;Ab^7;Am7;D7;G^7;G^7;Am7;D7;G^7;G^7;F#%7;B7;E^7;C7;Fm7;Bbm7;Eb7;Ab^7;Db^7;Dbm^7;Cm7;Bo7;Bbm7;Eb7;Ab^7;G%7;C7
