1;2;3;3;4;4;5;5;6;6;7;8;8;9;10;11;11;12;12;13;13;14;14;15;16;16;17;18;19;20;20;21;22;23;24;25;26;27;27;28;28;29;29;30;30;31;32;32
1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0
Cm7;F7;Bb^7;Eb^7;Dm7;Db7;Cm7;G7;Cm7;F7;Bb^7;D%7;Db7;Cm7;F7;Bb^7;Eb^7;Dm7;Db7;Cm7;G7;Cm7;F7;Bb^7;Fm7;Bb7;Eb^7;Ebm7;Bb^7;A%7;D7;Gm7;C7;Cm7;F7;Cm7;F7;Bb^7;Eb^7;Dm7;Db7;Cm7;G7;Cm7;F7;Bb^7;D%7;Db7
