1;1;1;2;2;2;3;3;4;5;6;7;7;8;9;9;10;10;11;12;12;13;14;14;15;15;16;17;17;17;18;18;18;19;19;20;21;22;23;23;24;25;25;26;26;27;28;28;29;30;30;31;31;32;32;32;33;33
1.0;2.0;3.0;1.0;2.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;2.0;3.0;1.0;2.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;5.0;7.0;1.0;3.0
Cm7;Cm7;Cm7;Cm7;Cm7;Cm7;Db^7;Db7;Cm7;Cm7;Cm7;Db^7;Db7;Cm7;Ab^7;Ab7;Gm7;C7;Ab^7;Gm7;Cm7;Db^7;Cm7;Ab7;D7;G7;Cm7;Cm7;Cm7;Cm7;Cm7;Cm7;Cm7;Db^7;Db7;Cm7;Cm7;Cm7;Db^7;Db7;Cm7;Ab^7;Ab7;Gm7;C7;Ab^7;Gm7;Cm7;Db^7;Cm7;Ab7;D7;G7;Cm7;Cm7;Ab^7;Db^7;G7
