1;2;2;3;4;4;5;6;7;8;8;9;10;10;11;12;12;13;14;15;15;16;17;17;18;18;19;20;20;21;21;22;22;23;24;25;26;27;28;29;30;31;32;33;34;34;35;36;36;37;38;39;39;40
1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0
Em6;B%7;E7;Am6;F#%7;B7;Em7;Am7;C7;B7;B7;Em6;B%7;E7;Am6;F#%7;B7;Em7;Am7;F#%7;B7;Em6;Am;Am^7;Am7;D7;G^7;Bm7;E7;Am;Am^7;Am7;D7;G^7;G^7;F#%7;B7;Em7;Em7;Gm7;C7;F#%7;B7;Em6;B%7;E7;Am6;F#%7;B7;Em7;Am7;F#%7;B7;Em6
