1;2;3;4;5;6;6;7;8;8;9;10;11;12;13;14;14;15;16;17;18;18;19;20;21;22;23;24;24;25;26;27;28;29;30;31;32;33;34;35;36;36
1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
Dm7;G7;Dm7;G7;C^7;C^7;F7;Em7;Ebm7;Ab7;Dm7;G7;Dm7;G7;C^7;C^7;E7;A7;A7;Dm7;G7;G7;Em7;A7;D%7;G7;Em7;Ebm7;Ab7;Dm7;G7;Dm7;G7;C^7;F7;Bb7;A7;Dm7;G7;C6;Em7;A7
