1;1;2;2;3;3;4;4;5;6;7;7;8;8;9;10;11;11;12;12;13;13;14;14;15;15;16;16;17;18;19;19;20;20;21;22;23;23;24;24;25;26;27;27;28;29;29;30;31;31;32;32;33;33;34;34;35;35;36;36;37;38;39;39;40;40;41;42;43;43;44;44
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0
C7;Db7;C7;Db7;C7;Db7;C7;Db7;F7;F7;C7;Db7;C7;A7;Dm7;G7;C7;Db7;C7;Db7;C7;Db7;C7;Db7;C7;Db7;C7;Db7;F7;F7;C7;Db7;C7;A7;Dm7;G7;C7;Db7;C7;Gb7;Fm7;Cm7;D7;G7;C^7;Ebm7;Ab7;Db^7;Ebm7;Ab7;Dm7;G7;C7;Db7;C7;Db7;C7;Db7;C7;Db7;F7;F7;C7;Db7;C7;A7;Dm7;G7;C7;Db7;C7;Db7
