1;1;2;2;3;4;4;5;5;6;6;7;7;8;8;9;9;10;10;11;12;12;13;13;14;14;15;16;16;17;18;19;20;21;21;22;22;23;23;24;24;25;25;26;26;27;28;28;29;29;30;30;31;32;32;33;34;35;35;36;36;36;36;37;37;38;38;39;39;40;40
1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;2.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0
Eb^7;Gm7;Abm7;Db7;Gb^7;F%7;Bb7;Ebm7;C%7;F%7;Bb7;Eb^7;Cm7;Fm7;Bb7;Eb^7;Gm7;Abm7;Db7;Gb^7;F%7;Bb7;Ebm7;C%7;F%7;Bb7;Eb^7;Bbm7;Eb7;Ab^7;Ao7;Eb6;Eb6;Am7;D7;Bm7;E7;Am7;D7;G^7;Bb7;Eb^7;Gm7;Abm7;Db7;Gb^7;F%7;Bb7;Ebm7;C%7;F%7;Bb7;Eb^7;Bbm7;Eb7;Ab^7;Db7;Eb^7;Bb6;Cm7;Cm;A%7;D7;Gm7;C7;Fm7;Bb7;Eb^7;Cm7;Fm7;Bb7
