1;2;2;3;4;4;5;6;6;7;8;9;10;10;11;12;12;13;13;14;14;15;16;17;18;19;20;20;21;22;22;23;24;24;25;26;26;27;27;28;28;29;29;30;30;31;32
1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0
F^7;Gm7;C7;F^7;Gm7;C7;F^7;Dm;G7;Gm;C7;F^7;Gm7;C7;F^7;Gm7;C7;F^7;Dm7;Gm7;C7;F6;F6;Gm7;C7;Gm7;C7;C7;Gm7;Dm7;G7;Gm7;C7;C7;Ab^7;Bbm7;Eb7;Ab^7;Ab^7;Gm7;C7;F^7;Dm7;Gm7;C7;F6;F6
