1;2;3;4;5;6;6;7;8;8;9;10;11;12;13;14;15;16;17;18;19;20;21;21;22;22;23;23;24;24;25;26;27;28;28;29;30;31;32;32
1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0
Eb6;D7;Eb6;Eb6;Eb6;Gm7;C7;Fm7;Bb7;C7;Fm7;C7;Fm7;C7;F7;F7;Fm7;Bb7;Gm7;Gbo7;Fm7;Eo7;F#m7;B7;Fm7;Bb7;F#m7;B7;Fm7;Bb7;Eb6;D7;Eb6;Gm7;C7;F7;Bb7;Eb6;Fm7;Bb7
