1;2;3;4;5;6;7;7;8;9;10;11;12;13;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;31;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0
Bbm6;D7;G6;G6;Bbm6;D7;G6;D7;G6;B7;B7;Em6;Em6;A7;Ab7;A7;D7;D7;Bbm6;D7;G6;G6;Ab7;G7;C^;C^;Cm6;Cm6;G6;G6;Bbm6;D7;G6;D7;G6
