1;2;3;4;5;6;6;7;7;8;9;10;11;12;13;14;14;15;15;16;17;17;18;19;19;20;21;21;22;23;23;24;24;25;26;27;28;29;30;30;31;31;32
1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0
Gm7;C7;Gm7;C7;F7;Bb^7;Eb7;C^7;G7;C6;Gm7;C7;Gm7;C7;F7;Bb^7;Eb7;C^7;G7;C6;Fm7;Bb7;C^7;Fm7;Bb7;C^7;Abm7;Db7;Eb^7;Ebm7;Ab7;Dm7;G7;Gm7;C7;Gm7;C7;F7;Bb^7;Eb7;C^7;G7;C6
