1;2;3;4;4;5;6;7;8;9;10;11;12;13;14;15;15;16;16;17;18;19;20;20;21;22;23;24;25;26;27;28;29;30;31;32;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48
1.0;1.0;1.0;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.5;1.0;2.5;1.0;1.0;1.0;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
F^7;Dm7;Gm7;C7;C#o7;Dm7;Dm7;B%7;Bbm^7;Bb^7;Abo7;Gm7;A7;Dm7;E7;Am7;D7;Gm7;C7;F^7;Dm7;Gm7;C7;C#o7;Dm7;Dm7;B%7;Bbm^7;F^;Abo7;Gm7;A7;Dm7;G7;Gm7;C7;B7;Bb^7;Bo7;F^;Bbm7;Dm7;Bbm7;F^;Bo7;Bb^7;Eb7;Am7;D7;Abm7;Db7;Gm7;C7
