1;2;3;4;5;5;6;6;7;7;8;8;9;10;11;12;13;13;14;14;15;16;16;17;18;18;19;20;20;21;21;22;22;23;23;24;24;25;26;27;28;29;29;30;30;31;31;32;32
1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0
Bb^7;Bb7;Eb^7;Ebm6;Bb^7;Dbo7;Cm7;F7;Bb^7;Dbo7;Cm7;F7;Bb^7;Bb7;Eb^7;Ebm6;Bb^7;Dbo7;Cm7;F7;Bb6;E%7;A7;Dm7;E%7;A7;Dm7;E%7;A7;Dm7;B%7;E%7;A7;Dm7;G7;Cm7;F7;Bb^7;Bb7;Eb^7;Ebm6;Bb^7;Dbo7;Cm7;F7;Bb^7;Dbo7;Cm7;F7
