1;1;2;2;3;3;4;4;5;6;6;7;7;8;8;9;9;10;10;11;11;12;12;13;14;14;15;15;16;17;18;19;20;21;22;23;24;24;25;25;26;26;27;27;28;28;29;30;30;31;31;32;32
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0
C^7;C#o7;Dm7;G7;C^7;E7;F^7;F#o7;G7;Dm7;G7;C6;Ebo7;Dm7;Db7;C^7;C#o7;Dm7;G7;C^7;E7;F^7;F#o7;G7;Dm7;G7;C6;F7;C6;E7;E7;E7;E7;A7;A7;D7;Dm7;Db7;C^7;C#o7;Dm7;G7;C^7;E7;F^7;F#o7;G7;Dm7;G7;C6;Ebo7;Dm7;G7
