1;1;2;3;4;4;5;5;6;7;8;9;10;10;11;11;12;12;13;13;14;15;16;17;18;19;20;21;22;23;24;24;25;25;26;26;27;27;28;28;29;30;31;31;32;32;33;34;35;36;37;37;38;38;39;39;40;40;41;42;43;44
1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0
F^7;E7;Am7;D7;Dm;B7;Em7;A7;F#%7;B7;Em7;C7;D^7;F#7;Bm7;E7;Em7;F#7;Bm7;E7;Bb7;Eb7;Ab7;G7;F#7;B7;Esus;Eb7;Abm;E7;Abm;E7;D%7;G7;Cm7;D7;Gm7;C7;F^7;E7;Am7;D7;Dm;B7;Em7;A7;F#%7;B7;Em7;C7;D^7;F#7;Bm7;E7;Em7;F#7;Bm7;E7;Bb7;Eb7;D^7;Db7
