1;2;3;3;4;5;6;6;7;7;8;8;9;10;11;11;12;13;14;15;16;17;18;19;19;20;21;22;22;23;24;25;26;27;27;28;28;29;29;30
1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0
Eb7;Eb7;Bb6;Fsus;Bb6;Cm;Fsus;F7;Bb6;Fsus;Bb6;Eb^7;D%7;G7;Cm7;G7;Cm7;E%7;A7;Cm7;Fsus;Eb7;Eb7;Bb6;Fsus;Bb6;Cm;Fsus;F7;A%7;D7;Eb^7;Ab7;Bb6;G7;C7;F7;Bb6;C7;Fsus
