1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;16;17;18;19;20;21;22;22;23;24;25;26;27;28;29;30;31;32;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
Cm6;Cm6;Cm6;Cm6;Cm6;Cm6;D%7;G7;D%7;G7;D%7;G7;D%7;G7;Cm6;Cm6;G7;C6;C6;C6;C6;C6;Em7;Ebo7;Dm7;G7;F6;F6;Em7;A7;Dm7;G7;C6;D%7;G7
