1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;16;17;18;19;20;21;22;22;23;24;25;26;27;28;29;30;31;32;32;33;34;35;36;36;37;38;39;40;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;64
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
Eb^7;Eb^7;Ab7;Ab7;Ebm7;Ebm7;Abm6;Abm6;F%7;Bb7;Ebm7;Gb7;B7;Bb7;Eb6;Fm7;Bb7;Eb^7;Eb^7;Ab7;Ab7;Ebm7;Dbm7;Gb7;Cb^7;Cb^7;Abm7;Db7;Gb^7;C7;F7;Bb7;Eb6;Eb6;Eb7;Ab^7;Abm6;Eb^7;Eb^;C7;Fm7;Bb7;Eb^7;Eb^;Eb7;Ab^7;Db7;Gb^7;Gb^7;C%7;F7;Bb7;Bb7;Eb6;Gm7;A%7;A%7;Ab^7;Gm7;Db7;Db7;Db7;C7;Fm7;Fm7;B7;Bb7;Eb6;Fm7;Bb7
