1;1;2;2;3;3;4;5;6;7;7;8;8;9;9;10;10;11;11;12;13;14;15;16;16;17;18;18;19;20;21;22;22;23;24;25;25;26;26;27;27;28;29;30;31;32;32
1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0
Eb^7;Cm7;Fm7;Bb7;Eb6;G%7;C7;F7;Bb7;Gm7;C7;Fm7;Bb7;Eb^7;Cm7;Fm7;Bb7;Eb6;G%7;C7;F7;Bb7;Eb6;Bbm7;Eb7;Ab^7;D%7;G7;Cm7;F7;Fm7;Gm7;C7;Fm7;Bb7;Eb^7;Cm7;Fm7;Bb7;Eb6;G%7;C7;F7;Bb7;Eb6;Fm7;Bb7
