1;2;3;4;5;6;7;8;9;10;10;11;12;13;14;14;15;15;16;16;17;18;19;20;21;22;23;24;25;26;27;27;28;29;30;31;31;32;32;33;33;34;34
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0
A^7;A^7;F^7;F^7;A^7;A^7;C#m7;F#7;Bm7;G#%7;C#7;F#m7;G#7;C#^7;D#m7;G#7;C#^7;F#7;Bm7;E7;A^7;A^7;Am7;D7;A^7;A^7;Em7;A7;D^7;G7;C#m7;F#7;B7;Bm7;E7;Am7;D7;Am7;D7;Am7;D7;Am7;D7
