1;1;2;2;3;3;4;4;5;5;6;6;7;8;9;9;10;10;11;11;12;12;13;13;14;14;15;15;16;16;17;17;18;18;19;19;20;20;21;21;22;22;23;24;25;25;26;26;27;27;28;28;29;29;30;30;31;32
1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0
Ab^7;Db^7;Cm7;Ebsus;Ab6;Db^7;Cm7;Ebsus;Ab6;Bbm7;Bo7;Ab6;Bb7;Bb7;Bbm7;Eb7;G%7;C7;Fm7;Fm7;D%7;G7;Cm7;F%7;Bbsus;Bb7;Bbm7;F7;E7;Eb7;Ab^7;Db^7;Cm7;Ebsus;Ab6;Db^7;Cm7;Ebsus;Ab6;Bbm7;Bo7;Ab6;Bb7;Bb7;Bbm7;Eb7;G%7;C7;Fm7;Fm7;D%7;Ao7;Bbm7;Ao7;Bbm7;Eb7;Ab6;Eb7
