1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;17;18;18;19;19;20;21;21;22;22;23;23;24;25;26;27;28;29;30;31;32
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
G%7;C7;F%7;Bb7;Eb%7;Ab7;Db^7;Db^7;G%7;C7;F%7;Bb7;Eb%7;Ab7;Db^7;Db^7;Abm7;Db7;Abm7;Db7;Abm7;Db7;Gb^7;Bbm7;Eb7;Bbm7;Eb7;Bbm7;Eb7;Ab^7;G%7;C7;F%7;Bb7;Eb%7;Ab7;Db^7;Db^7
