1;2;2;3;3;4;4;5;6;6;7;8;8;9;10;10;11;11;12;12;13;14;14;15;16;17;18;19;20;21;22;23;24;25;26;26;27;27;28;28;29;30;30;31;32
1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0
Gm7;A%7;D7;A%7;D7;A%7;D7;Gm7;A%7;D7;Gm7;D7;Gm7;Gm7;A%7;D7;A%7;D7;A%7;D7;Gm7;A%7;D7;Gm7;Gm7;C7;C7;C7;C7;C7;C7;A%7;D7;Gm7;A%7;D7;A%7;D7;A%7;D7;Gm7;A%7;D7;Gm7;Gm7
