1;2;3;4;4;5;5;6;6;7;8;8;9;10;11;12;13;14;15;16;17;18;19;20;20;21;21;22;22;23;24;24;25;26;26;27;27;28;28;29;29;30;30;31;31;32;32
1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0
Eb6;F7;Fm7;Fm7;Bb7;Eb^7;Ab^7;G%7;C7;Fm7;Abm7;Db7;Eb^7;Gbo7;Fm7;Bb7;Cm7;F7;Fm7;Bb7;Eb6;F7;Fm7;Fm7;Bb7;Eb^7;Ab^7;G%7;C7;Fm7;Abm7;Db7;Eb^7;Am7;D7;G7;Db7;Csus;C7;Fm7;B7;Bbsus;Bb7;Eb6;Cm7;Fm7;Bb7
