1;2;3;4;5;6;7;8;8;9;10;11;12;13;14;15;16;17;18;18;19;20;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;40
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
Eb^;Eb6;Eb^7;Eb^7;Ab^7;Ab^7;Ab^7;Fm7;Bbsus;Eb^7;Bbsus;Eb^;Eb6;Eb^7;Eb^7;Ab^7;Ab^7;Ab^7;Fm7;Bbsus;Eb^7;D%7;G7;Cm7;Fm7;D%7;G7;Cm7;Fm7;B7;Bb7;Eb^;Eb6;G7;Cm7;Ab^7;C7;Fm7;C7;Fm7;Bb7;Eb6;Fm7;Bb7
