1;2;3;3;4;4;5;6;7;7;8;9;10;11;11;12;12;13;14;14;15;15;16;17;18;19;20;21;22;23;24;25;26;27;27;28;28;29;30;30;31;31;32
1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0
D7;G7;C7;B7;Bb7;A7;D7;G7;C6;Ab7;G7;D7;G7;C7;B7;Bb7;A7;D7;Em7;A7;D7;G7;C6;Bm7;E7;A7;A7;D7;D7;G7;G7;D7;G7;C7;B7;Bb7;A7;D7;Em7;A7;D7;G7;C6
