1;2;3;3;4;5;5;6;6;7;8;8;9;10;11;12;13;14;15;16;16;17;18;19;19;20;21;21;22;22;23;24;25;26;26;27;28;29;30;31;32;32
1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;3.0
F^7;D7;Gm7;C7;F^7;F^7;Dm7;Gm7;C7;F^7;B%7;E7;Am7;Am7;D7;D7;G7;G7;C7;C7;C7;F^7;D7;Gm7;C7;F^7;F^7;Dm7;Gm7;C7;F^7;A7;Bb6;B%7;E7;Am7;D7;Gm7;C7;F6;Gm7;C7
